x_nm,y_nm,O1s_atomic_percent
16.5000,2.2500,35.540171
16.7500,2.2500,39.046095
17.0000,2.2500,35.359969
17.2500,2.2500,36.184120
17.5000,2.2500,37.887822
17.7500,2.2500,39.683851
18.0000,2.2500,37.074957
18.2500,2.2500,37.503048
18.5000,2.2500,36.092200
18.7500,2.2500,36.751434
19.0000,2.2500,35.214246
19.2500,2.2500,39.379858
19.5000,2.2500,38.512488
19.7500,2.2500,35.678508
20.0000,2.2500,36.503313
20.2500,2.2500,39.956127
20.5000,2.2500,35.296787
20.7500,2.2500,35.545975
21.0000,2.2500,38.166474
21.2500,2.2500,36.203439
21.5000,2.2500,38.961559
21.7500,2.2500,38.230486
22.0000,2.2500,35.167683
22.2500,2.2500,39.926863
22.5000,2.2500,39.743367
22.7500,2.2500,37.327832
23.0000,2.2500,38.116263
23.2500,2.2500,39.753947
23.5000,2.2500,38.080320
23.7500,2.2500,38.530959
0.0000,2.5000,36.051351
0.2500,2.5000,38.081924
0.5000,2.5000,39.515400
0.7500,2.5000,38.235585
1.0000,2.5000,38.598532
1.2500,2.5000,39.660854
1.5000,2.5000,36.502399
1.7500,2.5000,36.389302
2.0000,2.5000,36.936308
2.2500,2.5000,36.300522
2.5000,2.5000,39.959556
2.7500,2.5000,35.446128
3.0000,2.5000,35.337404
3.2500,2.5000,36.143796
3.5000,2.5000,39.023416
3.7500,2.5000,38.057317
4.0000,2.5000,37.957529
4.2500,2.5000,36.922288
4.5000,2.5000,35.157076
4.7500,2.5000,36.336369
5.0000,2.5000,36.948751
5.2500,2.5000,38.313565
5.5000,2.5000,39.930840
5.7500,2.5000,39.792285
6.0000,2.5000,36.776583
6.2500,2.5000,38.493632
6.5000,2.5000,35.815594
6.7500,2.5000,36.382282
7.0000,2.5000,36.800688
7.2500,2.5000,36.523144
7.5000,2.5000,36.352663
7.7500,2.5000,35.403090
8.0000,2.5000,38.325932
8.2500,2.5000,37.809123
8.5000,2.5000,35.423457
8.7500,2.5000,39.830850
9.0000,2.5000,36.868449
9.2500,2.5000,36.998620
9.5000,2.5000,36.091593
9.7500,2.5000,36.137540
10.0000,2.5000,35.338055
10.2500,2.5000,40.132267
10.5000,2.5000,35.542296
10.7500,2.5000,35.308576
11.0000,2.5000,36.646722
11.2500,2.5000,37.864177
11.5000,2.5000,38.266837
11.7500,2.5000,36.884595
12.0000,2.5000,35.414454
12.2500,2.5000,36.514775
12.5000,2.5000,36.489538
12.7500,2.5000,38.670756
13.0000,2.5000,35.226339
13.2500,2.5000,39.676696
13.5000,2.5000,36.051453
13.7500,2.5000,36.111365
14.0000,2.5000,36.869563
14.2500,2.5000,36.948612
14.5000,2.5000,38.579732
14.7500,2.5000,37.094881
15.0000,2.5000,38.508196
15.2500,2.5000,39.991934
15.5000,2.5000,35.450837
15.7500,2.5000,39.840867
16.0000,2.5000,36.515392
16.2500,2.5000,38.423506
16.5000,2.5000,37.641256
16.7500,2.5000,35.599795
17.0000,2.5000,35.647448
17.2500,2.5000,38.218378
17.5000,2.5000,36.112181
17.7500,2.5000,39.288431
18.0000,2.5000,36.000862
18.2500,2.5000,36.811400
18.5000,2.5000,36.253617
18.7500,2.5000,36.914523
19.0000,2.5000,35.537927
19.2500,2.5000,36.090671
19.5000,2.5000,36.426070
19.7500,2.5000,37.070703
20.0000,2.5000,35.314420
20.2500,2.5000,35.831479
20.5000,2.5000,35.263073
20.7500,2.5000,35.956822
21.0000,2.5000,38.972720
21.2500,2.5000,39.112435
21.5000,2.5000,38.093823
21.7500,2.5000,37.663004
22.0000,2.5000,36.470839
22.2500,2.5000,38.934677
22.5000,2.5000,36.826596
22.7500,2.5000,37.184707
23.0000,2.5000,35.894101
23.2500,2.5000,38.149810
23.5000,2.5000,38.795175
23.7500,2.5000,38.728617
0.0000,2.7500,35.892526
0.2500,2.7500,35.090599
0.5000,2.7500,35.201883
0.7500,2.7500,35.797921
1.0000,2.7500,35.891128
1.2500,2.7500,38.930197
1.5000,2.7500,36.044476
1.7500,2.7500,37.809937
2.0000,2.7500,38.796638
2.2500,2.7500,38.804135
2.5000,2.7500,37.592584
2.7500,2.7500,37.031806
3.0000,2.7500,39.171699
3.2500,2.7500,36.675516
3.5000,2.7500,35.786556
3.7500,2.7500,38.995274
4.0000,2.7500,39.314416
4.2500,2.7500,36.931212
4.5000,2.7500,36.493476
4.7500,2.7500,38.858888
5.0000,2.7500,37.436800
5.2500,2.7500,38.800407
5.5000,2.7500,36.836186
5.7500,2.7500,39.262300
6.0000,2.7500,36.762699
6.2500,2.7500,38.681862
6.5000,2.7500,38.548633
6.7500,2.7500,40.048674
7.0000,2.7500,39.949602
7.2500,2.7500,38.834794
7.5000,2.7500,37.223848
7.7500,2.7500,35.722794
8.0000,2.7500,37.424806
8.2500,2.7500,39.652195
8.5000,2.7500,39.624294
8.7500,2.7500,36.265437
9.0000,2.7500,36.618314
9.2500,2.7500,36.168397
9.5000,2.7500,40.032280
9.7500,2.7500,36.941381
10.0000,2.7500,38.848568
10.2500,2.7500,39.064387
10.5000,2.7500,39.885779
10.7500,2.7500,39.785605
11.0000,2.7500,39.949299
11.2500,2.7500,35.390881
11.5000,2.7500,36.199779
11.7500,2.7500,39.877055
12.0000,2.7500,35.886276
12.2500,2.7500,38.885506
12.5000,2.7500,39.877634
12.7500,2.7500,36.753958
13.0000,2.7500,35.397920
13.2500,2.7500,35.243811
13.5000,2.7500,39.924906
13.7500,2.7500,37.521686
14.0000,2.7500,36.044270
14.2500,2.7500,39.174709
14.5000,2.7500,35.437652
14.7500,2.7500,35.684517
15.0000,2.7500,39.226908
15.2500,2.7500,38.142825
15.5000,2.7500,36.636266
15.7500,2.7500,38.292984
16.0000,2.7500,35.096960
16.2500,2.7500,35.583811
16.5000,2.7500,38.592408
16.7500,2.7500,39.274149
17.0000,2.7500,39.545350
17.2500,2.7500,37.697987
17.5000,2.7500,39.174833
17.7500,2.7500,35.845288
18.0000,2.7500,38.247788
18.2500,2.7500,39.028742
18.5000,2.7500,35.771895
18.7500,2.7500,38.815589
19.0000,2.7500,36.104263
19.2500,2.7500,35.683999
19.5000,2.7500,37.968501
19.7500,2.7500,35.072242
20.0000,2.7500,37.683883
20.2500,2.7500,36.852156
20.5000,2.7500,37.877886
20.7500,2.7500,38.994684
21.0000,2.7500,37.951475
21.2500,2.7500,38.385934
21.5000,2.7500,35.631616
21.7500,2.7500,37.969481
22.0000,2.7500,37.888475
22.2500,2.7500,39.189955
22.5000,2.7500,38.786542
22.7500,2.7500,39.782280
23.0000,2.7500,37.444004
23.2500,2.7500,36.224175
23.5000,2.7500,35.269095
23.7500,2.7500,35.722234
0.0000,3.0000,37.991612
0.2500,3.0000,36.916608
0.5000,3.0000,39.878221
0.7500,3.0000,39.799880
1.0000,3.0000,35.929813
1.2500,3.0000,38.210523
1.5000,3.0000,39.752407
1.7500,3.0000,39.050885
2.0000,3.0000,37.901300
2.2500,3.0000,39.748026
2.5000,3.0000,39.179756
2.7500,3.0000,40.025187
3.0000,3.0000,38.995327
3.2500,3.0000,36.535481
3.5000,3.0000,37.448093
3.7500,3.0000,37.224571
4.0000,3.0000,38.852271
4.2500,3.0000,39.014120
4.5000,3.0000,36.384857
4.7500,3.0000,38.983076
5.0000,3.0000,38.600602
5.2500,3.0000,39.861050
5.5000,3.0000,39.181379
5.7500,3.0000,36.316137
6.0000,3.0000,38.118789
6.2500,3.0000,39.126430
6.5000,3.0000,37.442992
6.7500,3.0000,39.479103
7.0000,3.0000,38.001215
7.2500,3.0000,37.754487
7.5000,3.0000,39.606312
7.7500,3.0000,36.628873
8.0000,3.0000,37.225287
8.2500,3.0000,36.392706
8.5000,3.0000,38.639483
8.7500,3.0000,37.999589
9.0000,3.0000,39.950305
9.2500,3.0000,37.648042
9.5000,3.0000,39.303313
9.7500,3.0000,37.922814
10.0000,3.0000,35.584735
10.2500,3.0000,35.854346
10.5000,3.0000,39.736966
10.7500,3.0000,37.904458
11.0000,3.0000,35.704969
11.2500,3.0000,39.020298
11.5000,3.0000,38.017759
11.7500,3.0000,37.286679
12.0000,3.0000,38.595307
12.2500,3.0000,40.275092
12.5000,3.0000,38.959371
12.7500,3.0000,36.134193
13.0000,3.0000,36.408489
13.2500,3.0000,36.369879
13.5000,3.0000,37.936582
13.7500,3.0000,39.458132
14.0000,3.0000,36.125353
14.2500,3.0000,39.546755
14.5000,3.0000,40.113658
14.7500,3.0000,35.439201
15.0000,3.0000,37.572252
15.2500,3.0000,37.781742
15.5000,3.0000,36.092390
15.7500,3.0000,39.393942
16.0000,3.0000,39.832212
16.2500,3.0000,35.485634
16.5000,3.0000,38.366958
16.7500,3.0000,37.601077
17.0000,3.0000,35.418936
17.2500,3.0000,39.368164
17.5000,3.0000,38.549876
17.7500,3.0000,38.992093
18.0000,3.0000,35.638673
18.2500,3.0000,35.655207
18.5000,3.0000,36.735843
18.7500,3.0000,37.102804
19.0000,3.0000,37.655843
19.2500,3.0000,38.034463
19.5000,3.0000,38.015981
19.7500,3.0000,39.596192
20.0000,3.0000,37.623076
20.2500,3.0000,36.592349
20.5000,3.0000,38.944540
20.7500,3.0000,36.741739
21.0000,3.0000,38.821389
21.2500,3.0000,39.877162
21.5000,3.0000,36.778459
21.7500,3.0000,36.747009
22.0000,3.0000,35.032261
22.2500,3.0000,37.026445
22.5000,3.0000,38.253071
22.7500,3.0000,38.198038
23.0000,3.0000,37.733231
23.2500,3.0000,37.388903
23.5000,3.0000,36.801631
23.7500,3.0000,35.556560
0.0000,3.2500,37.944427
0.2500,3.2500,39.717317
0.5000,3.2500,36.022905
0.7500,3.2500,36.961822
1.0000,3.2500,37.826951
1.2500,3.2500,39.792974
1.5000,3.2500,39.549843
1.7500,3.2500,39.119514
2.0000,3.2500,38.982666
2.2500,3.2500,36.137895
2.5000,3.2500,38.307043
2.7500,3.2500,37.463774
3.0000,3.2500,38.162708
3.2500,3.2500,36.553943
3.5000,3.2500,37.198977
3.7500,3.2500,36.114038
4.0000,3.2500,36.055793
4.2500,3.2500,35.737459
4.5000,3.2500,36.769483
4.7500,3.2500,35.761467
5.0000,3.2500,36.387874
5.2500,3.2500,38.083632
5.5000,3.2500,35.559405
5.7500,3.2500,35.990154
6.0000,3.2500,38.960853
6.2500,3.2500,40.228846
6.5000,3.2500,37.225938
6.7500,3.2500,37.500603
7.0000,3.2500,36.056971
7.2500,3.2500,37.062274
7.5000,3.2500,39.311011
7.7500,3.2500,40.237627
8.0000,3.2500,38.923680
8.2500,3.2500,37.011714
8.5000,3.2500,37.348630
8.7500,3.2500,38.998355
9.0000,3.2500,37.526939
9.2500,3.2500,37.442927
9.5000,3.2500,40.085113
9.7500,3.2500,39.513333
10.0000,3.2500,37.492756
10.2500,3.2500,36.743375
10.5000,3.2500,37.430638
10.7500,3.2500,40.102975
11.0000,3.2500,36.538087
11.2500,3.2500,37.289286
11.5000,3.2500,36.305311
11.7500,3.2500,38.749899
12.0000,3.2500,37.897448
12.2500,3.2500,37.778024
12.5000,3.2500,37.375875
12.7500,3.2500,39.747908
13.0000,3.2500,35.547396
13.2500,3.2500,36.667128
13.5000,3.2500,37.552423
13.7500,3.2500,39.355537
14.0000,3.2500,36.562116
14.2500,3.2500,39.675840
14.5000,3.2500,36.310526
14.7500,3.2500,38.576934
15.0000,3.2500,37.838813
15.2500,3.2500,37.481679
15.5000,3.2500,35.779386
15.7500,3.2500,39.376867
16.0000,3.2500,37.242661
16.2500,3.2500,35.584850
16.5000,3.2500,37.849582
16.7500,3.2500,38.127195
17.0000,3.2500,38.925306
17.2500,3.2500,37.619405
17.5000,3.2500,36.871799
17.7500,3.2500,35.177034
18.0000,3.2500,35.825667
18.2500,3.2500,38.232379
18.5000,3.2500,38.397382
18.7500,3.2500,38.477494
19.0000,3.2500,38.384116
19.2500,3.2500,37.541582
19.5000,3.2500,38.220607
19.7500,3.2500,37.892635
20.0000,3.2500,37.659428
20.2500,3.2500,37.817776
20.5000,3.2500,39.650136
20.7500,3.2500,37.829345
21.0000,3.2500,38.109490
21.2500,3.2500,36.299140
21.5000,3.2500,35.340440
21.7500,3.2500,38.414782
22.0000,3.2500,37.433813
22.2500,3.2500,35.806441
22.5000,3.2500,35.284180
22.7500,3.2500,36.472815
23.0000,3.2500,39.679730
23.2500,3.2500,37.615896
23.5000,3.2500,39.460050
23.7500,3.2500,38.449371
0.0000,3.5000,36.794651
0.2500,3.5000,36.894014
0.5000,3.5000,37.996825
0.7500,3.5000,36.943921
1.0000,3.5000,36.521067
1.2500,3.5000,36.327713
1.5000,3.5000,37.733143
1.7500,3.5000,39.011205
2.0000,3.5000,39.647726
2.2500,3.5000,36.218303
2.5000,3.5000,37.288027
2.7500,3.5000,38.847550
3.0000,3.5000,35.547174
3.2500,3.5000,37.076772
3.5000,3.5000,38.352017
3.7500,3.5000,36.260838
4.0000,3.5000,37.741348
4.2500,3.5000,35.834595
4.5000,3.5000,36.662091
4.7500,3.5000,40.055612
5.0000,3.5000,38.467810
5.2500,3.5000,38.353087
5.5000,3.5000,39.990115
5.7500,3.5000,40.059798
6.0000,3.5000,35.597450
6.2500,3.5000,38.376455
6.5000,3.5000,40.037028
6.7500,3.5000,39.872015
7.0000,3.5000,39.135831
7.2500,3.5000,36.660565
7.5000,3.5000,38.679543
7.7500,3.5000,40.560566
8.0000,3.5000,36.580420
8.2500,3.5000,38.660742
8.5000,3.5000,39.731803
8.7500,3.5000,37.096296
9.0000,3.5000,40.231610
9.2500,3.5000,36.995986
9.5000,3.5000,40.403363
9.7500,3.5000,38.488038
10.0000,3.5000,38.588081
10.2500,3.5000,40.017775
10.5000,3.5000,38.004705
10.7500,3.5000,37.748201
11.0000,3.5000,40.623500
11.2500,3.5000,38.574557
11.5000,3.5000,39.972789
11.7500,3.5000,39.385156
12.0000,3.5000,37.106518
12.2500,3.5000,39.283649
12.5000,3.5000,38.517125
12.7500,3.5000,38.805739
13.0000,3.5000,35.704044
13.2500,3.5000,37.242439
13.5000,3.5000,36.179849
13.7500,3.5000,37.315340
14.0000,3.5000,36.711527
14.2500,3.5000,35.482563
14.5000,3.5000,35.487285
14.7500,3.5000,36.268734
15.0000,3.5000,38.853602
15.2500,3.5000,36.209301
15.5000,3.5000,39.994963
15.7500,3.5000,39.057484
16.0000,3.5000,36.640368
16.2500,3.5000,38.338745
16.5000,3.5000,37.530117
16.7500,3.5000,36.389208
17.0000,3.5000,36.542095
17.2500,3.5000,38.178928
17.5000,3.5000,37.450183
17.7500,3.5000,38.461848
18.0000,3.5000,39.111764
18.2500,3.5000,38.779930
18.5000,3.5000,39.351740
18.7500,3.5000,36.152699
19.0000,3.5000,38.377693
19.2500,3.5000,38.675077
19.5000,3.5000,35.405049
19.7500,3.5000,39.221503
20.0000,3.5000,39.365352
20.2500,3.5000,35.099100
20.5000,3.5000,37.946226
20.7500,3.5000,36.104215
21.0000,3.5000,35.611328
21.2500,3.5000,37.074457
21.5000,3.5000,36.092284
21.7500,3.5000,35.472639
22.0000,3.5000,38.049097
22.2500,3.5000,39.514543
22.5000,3.5000,35.581019
22.7500,3.5000,35.660890
23.0000,3.5000,36.899347
23.2500,3.5000,35.758526
23.5000,3.5000,38.901678
23.7500,3.5000,37.099888
0.0000,3.7500,39.227928
0.2500,3.7500,38.889286
0.5000,3.7500,37.111158
0.7500,3.7500,39.495048
1.0000,3.7500,36.255319
1.2500,3.7500,37.599837
1.5000,3.7500,36.511998
1.7500,3.7500,38.053412
2.0000,3.7500,36.226033
2.2500,3.7500,38.097364
2.5000,3.7500,36.346037
2.7500,3.7500,37.870554
3.0000,3.7500,38.382914
3.2500,3.7500,39.215756
3.5000,3.7500,36.563545
3.7500,3.7500,35.941829
4.0000,3.7500,38.307141
4.2500,3.7500,37.976449
4.5000,3.7500,37.814163
4.7500,3.7500,38.400993
5.0000,3.7500,37.518552
5.2500,3.7500,39.726192
5.5000,3.7500,38.890992
5.7500,3.7500,37.239452
6.0000,3.7500,40.406213
6.2500,3.7500,37.605377
6.5000,3.7500,35.974512
6.7500,3.7500,36.596687
7.0000,3.7500,38.151888
7.2500,3.7500,38.025560
7.5000,3.7500,40.706784
7.7500,3.7500,37.541197
8.0000,3.7500,36.162738
8.2500,3.7500,39.083764
8.5000,3.7500,40.372289
8.7500,3.7500,39.020297
9.0000,3.7500,38.855782
9.2500,3.7500,36.660331
9.5000,3.7500,36.577838
9.7500,3.7500,38.024291
10.0000,3.7500,38.469219
10.2500,3.7500,37.958471
10.5000,3.7500,39.201217
10.7500,3.7500,40.407423
11.0000,3.7500,36.506622
11.2500,3.7500,39.117242
11.5000,3.7500,37.327125
11.7500,3.7500,37.358400
12.0000,3.7500,40.277245
12.2500,3.7500,39.247350
12.5000,3.7500,40.239771
12.7500,3.7500,36.422294
13.0000,3.7500,38.745315
13.2500,3.7500,39.158275
13.5000,3.7500,35.898556
13.7500,3.7500,38.977307
14.0000,3.7500,38.623192
14.2500,3.7500,36.261979
14.5000,3.7500,37.496752
14.7500,3.7500,37.810641
15.0000,3.7500,36.774015
15.2500,3.7500,39.328291
15.5000,3.7500,40.119973
15.7500,3.7500,36.455749
16.0000,3.7500,39.874414
16.2500,3.7500,38.292000
16.5000,3.7500,39.627469
16.7500,3.7500,37.410754
17.0000,3.7500,35.422479
17.2500,3.7500,36.513071
17.5000,3.7500,36.716337
17.7500,3.7500,35.997544
18.0000,3.7500,39.561827
18.2500,3.7500,38.028005
18.5000,3.7500,38.768196
18.7500,3.7500,39.481379
19.0000,3.7500,36.500189
19.2500,3.7500,35.537252
19.5000,3.7500,39.402606
19.7500,3.7500,39.404609
20.0000,3.7500,36.958471
20.2500,3.7500,36.192039
20.5000,3.7500,35.017141
20.7500,3.7500,36.813475
21.0000,3.7500,36.434660
21.2500,3.7500,35.675364
21.5000,3.7500,36.599780
21.7500,3.7500,35.085977
22.0000,3.7500,35.285900
22.2500,3.7500,36.306690
22.5000,3.7500,36.583144
22.7500,3.7500,35.148238
23.0000,3.7500,37.221640
23.2500,3.7500,35.830795
23.5000,3.7500,37.453222
23.7500,3.7500,35.215209
0.0000,4.0000,36.915219
0.2500,4.0000,39.747718
0.5000,4.0000,35.699453
0.7500,4.0000,39.609578
1.0000,4.0000,35.753549
1.2500,4.0000,38.207241
1.5000,4.0000,39.540444
1.7500,4.0000,37.296842
2.0000,4.0000,36.381853
2.2500,4.0000,35.567301
2.5000,4.0000,38.328555
2.7500,4.0000,37.442842
3.0000,4.0000,37.158446
3.2500,4.0000,38.689335
3.5000,4.0000,36.639359
3.7500,4.0000,38.262777
4.0000,4.0000,37.710740
4.2500,4.0000,39.474702
4.5000,4.0000,39.653341
4.7500,4.0000,39.518881
5.0000,4.0000,39.927742
5.2500,4.0000,36.104227
5.5000,4.0000,37.951521
5.7500,4.0000,40.643797
6.0000,4.0000,40.195219
6.2500,4.0000,37.443737
6.5000,4.0000,38.514479
6.7500,4.0000,38.889099
7.0000,4.0000,38.689800
7.2500,4.0000,40.220581
7.5000,4.0000,40.967543
7.7500,4.0000,39.197118
8.0000,4.0000,36.486592
8.2500,4.0000,41.012129
8.5000,4.0000,38.619013
8.7500,4.0000,38.908151
9.0000,4.0000,38.380564
9.2500,4.0000,37.923684
9.5000,4.0000,39.817118
9.7500,4.0000,37.145325
10.0000,4.0000,37.000624
10.2500,4.0000,37.291202
10.5000,4.0000,40.143890
10.7500,4.0000,39.121236
11.0000,4.0000,39.989743
11.2500,4.0000,36.213080
11.5000,4.0000,36.970708
11.7500,4.0000,37.842591
12.0000,4.0000,38.293740
12.2500,4.0000,35.951004
12.5000,4.0000,39.873294
12.7500,4.0000,39.594849
13.0000,4.0000,37.359677
13.2500,4.0000,40.272603
13.5000,4.0000,40.068283
13.7500,4.0000,37.953127
14.0000,4.0000,36.628162
14.2500,4.0000,38.736049
14.5000,4.0000,39.842794
14.7500,4.0000,37.944430
15.0000,4.0000,37.320935
15.2500,4.0000,38.038828
15.5000,4.0000,38.828407
15.7500,4.0000,37.037802
16.0000,4.0000,38.176330
16.2500,4.0000,38.994514
16.5000,4.0000,39.182711
16.7500,4.0000,38.569890
17.0000,4.0000,35.402609
17.2500,4.0000,38.194943
17.5000,4.0000,36.946910
17.7500,4.0000,37.745970
18.0000,4.0000,36.436458
18.2500,4.0000,38.602904
18.5000,4.0000,39.684633
18.7500,4.0000,39.356413
19.0000,4.0000,39.285782
19.2500,4.0000,37.748076
19.5000,4.0000,37.139809
19.7500,4.0000,39.679818
20.0000,4.0000,38.832307
20.2500,4.0000,36.078136
20.5000,4.0000,39.329004
20.7500,4.0000,36.900771
21.0000,4.0000,36.131532
21.2500,4.0000,39.153144
21.5000,4.0000,37.719651
21.7500,4.0000,39.007294
22.0000,4.0000,39.269327
22.2500,4.0000,39.713879
22.5000,4.0000,38.114392
22.7500,4.0000,37.869558
23.0000,4.0000,35.760442
23.2500,4.0000,38.317090
23.5000,4.0000,37.479648
23.7500,4.0000,38.880367
0.0000,4.2500,37.839185
0.2500,4.2500,35.126276
0.5000,4.2500,38.396458
0.7500,4.2500,36.625436
1.0000,4.2500,38.810663
1.2500,4.2500,35.915576
1.5000,4.2500,36.100095
1.7500,4.2500,35.548809
2.0000,4.2500,38.659528
2.2500,4.2500,37.377498
2.5000,4.2500,40.005721
2.7500,4.2500,36.776249
3.0000,4.2500,36.600776
3.2500,4.2500,37.126867
3.5000,4.2500,40.190582
3.7500,4.2500,35.735846
4.0000,4.2500,40.456020
4.2500,4.2500,39.827966
4.5000,4.2500,35.974978
4.7500,4.2500,35.883444
5.0000,4.2500,36.921501
5.2500,4.2500,38.668350
5.5000,4.2500,39.793613
5.7500,4.2500,38.706720
6.0000,4.2500,40.510302
6.2500,4.2500,37.875337
6.5000,4.2500,40.989382
6.7500,4.2500,40.474191
7.0000,4.2500,38.393051
7.2500,4.2500,37.571330
7.5000,4.2500,38.197896
7.7500,4.2500,36.984766
8.0000,4.2500,40.709208
8.2500,4.2500,39.620162
8.5000,4.2500,38.739638
8.7500,4.2500,40.593501
9.0000,4.2500,36.670319
9.2500,4.2500,39.366716
9.5000,4.2500,41.332892
9.7500,4.2500,39.938952
10.0000,4.2500,39.305284
10.2500,4.2500,36.540423
10.5000,4.2500,39.073679
10.7500,4.2500,40.890201
11.0000,4.2500,38.337947
11.2500,4.2500,38.540988
11.5000,4.2500,39.006579
11.7500,4.2500,39.533915
12.0000,4.2500,40.774911
12.2500,4.2500,39.523692
12.5000,4.2500,36.167287
12.7500,4.2500,36.793371
13.0000,4.2500,39.362751
13.2500,4.2500,37.117900
13.5000,4.2500,37.261906
13.7500,4.2500,38.549621
14.0000,4.2500,35.868906
14.2500,4.2500,36.534677
14.5000,4.2500,35.874314
14.7500,4.2500,39.575583
15.0000,4.2500,36.690584
15.2500,4.2500,36.063497
15.5000,4.2500,36.127245
15.7500,4.2500,40.147944
16.0000,4.2500,37.000691
16.2500,4.2500,36.205349
16.5000,4.2500,37.425425
16.7500,4.2500,37.308604
17.0000,4.2500,37.013785
17.2500,4.2500,37.091586
17.5000,4.2500,38.889730
17.7500,4.2500,37.619922
18.0000,4.2500,38.166683
18.2500,4.2500,36.145126
18.5000,4.2500,37.283443
18.7500,4.2500,38.174000
19.0000,4.2500,39.195585
19.2500,4.2500,37.122047
19.5000,4.2500,36.125898
19.7500,4.2500,35.223599
20.0000,4.2500,36.604877
20.2500,4.2500,36.835370
20.5000,4.2500,38.366221
20.7500,4.2500,39.486277
21.0000,4.2500,36.423119
21.2500,4.2500,39.149952
21.5000,4.2500,39.495525
21.7500,4.2500,39.704800
22.0000,4.2500,39.142905
22.2500,4.2500,39.023103
22.5000,4.2500,37.998486
22.7500,4.2500,36.702461
23.0000,4.2500,36.807990
23.2500,4.2500,39.467420
23.5000,4.2500,35.972662
23.7500,4.2500,39.059256
0.0000,4.5000,39.417004
0.2500,4.5000,38.041042
0.5000,4.5000,35.879085
0.7500,4.5000,37.971560
1.0000,4.5000,39.767633
1.2500,4.5000,39.765871
1.5000,4.5000,37.270249
1.7500,4.5000,37.908058
2.0000,4.5000,35.631118
2.2500,4.5000,38.241533
2.5000,4.5000,39.193181
2.7500,4.5000,39.271200
3.0000,4.5000,37.340509
3.2500,4.5000,36.797127
3.5000,4.5000,35.595117
3.7500,4.5000,37.847823
4.0000,4.5000,38.358339
4.2500,4.5000,36.921639
4.5000,4.5000,37.665240
4.7500,4.5000,36.747602
5.0000,4.5000,39.307236
5.2500,4.5000,37.100784
5.5000,4.5000,36.898612
5.7500,4.5000,39.800468
6.0000,4.5000,41.053246
6.2500,4.5000,40.125555
6.5000,4.5000,39.834628
6.7500,4.5000,36.935441
7.0000,4.5000,39.087728
7.2500,4.5000,40.018698
7.5000,4.5000,41.081950
7.7500,4.5000,40.559707
8.0000,4.5000,41.461685
8.2500,4.5000,37.679272
8.5000,4.5000,37.187145
8.7500,4.5000,38.799911
9.0000,4.5000,41.185870
9.2500,4.5000,40.852280
9.5000,4.5000,39.699482
9.7500,4.5000,40.009727
10.0000,4.5000,38.503580
10.2500,4.5000,39.026453
10.5000,4.5000,40.680851
10.7500,4.5000,37.866936
11.0000,4.5000,38.487129
11.2500,4.5000,37.588604
11.5000,4.5000,38.215566
11.7500,4.5000,38.643710
12.0000,4.5000,36.895061
12.2500,4.5000,39.496422
12.5000,4.5000,37.811805
12.7500,4.5000,36.155697
13.0000,4.5000,38.696668
13.2500,4.5000,36.932856
13.5000,4.5000,39.476768
13.7500,4.5000,35.738349
14.0000,4.5000,37.084408
14.2500,4.5000,38.985812
14.5000,4.5000,38.652649
14.7500,4.5000,37.529184
15.0000,4.5000,37.240918
15.2500,4.5000,39.711565
15.5000,4.5000,35.848104
15.7500,4.5000,39.009907
16.0000,4.5000,39.933948
16.2500,4.5000,38.115080
16.5000,4.5000,38.938664
16.7500,4.5000,35.749329
17.0000,4.5000,37.492491
17.2500,4.5000,39.532847
17.5000,4.5000,35.537580
17.7500,4.5000,37.090536
18.0000,4.5000,35.078636
18.2500,4.5000,38.230078
18.5000,4.5000,37.238518
18.7500,4.5000,37.074038
19.0000,4.5000,35.109747
19.2500,4.5000,38.302322
19.5000,4.5000,37.918415
19.7500,4.5000,35.876862
20.0000,4.5000,37.185282
20.2500,4.5000,35.522725
20.5000,4.5000,38.908982
20.7500,4.5000,38.481286
21.0000,4.5000,38.552539
21.2500,4.5000,39.114398
21.5000,4.5000,38.445115
21.7500,4.5000,39.108794
22.0000,4.5000,36.275940
22.2500,4.5000,38.121079
22.5000,4.5000,37.011394
22.7500,4.5000,35.827512
23.0000,4.5000,37.887259
23.2500,4.5000,39.430934
23.5000,4.5000,37.776259
23.7500,4.5000,35.989612
0.0000,4.7500,38.254523
0.2500,4.7500,36.706281
0.5000,4.7500,37.948522
0.7500,4.7500,35.317144
1.0000,4.7500,36.598645
1.2500,4.7500,36.638059
